city,time,temperature,perceivedTemperatire,probabilityOfPrecipitation,pressure,humidity,windSpeed,windDirection
Kyiv,2015-11-16T23:00:00.000Z,2,-1,7,763,87,2.7,W
Kyiv,2015-11-17T02:00:00.000Z,1,-1,7,764,95,2.2,NW
Kyiv,2015-11-17T05:00:00.000Z,0,-1,5,765,94,1.3,SW
Kyiv,2015-11-17T08:00:00.000Z,0,-2,6,765,95,1.7,S
Kyiv,2015-11-17T11:00:00.000Z,4,1,3,765,77,3.3,S
Kyiv,2015-11-17T14:00:00.000Z,5,2,6,764,67,4.1,S
Kyiv,2015-11-17T17:00:00.000Z,4,1,4,763,70,3.8,S
Kyiv,2015-11-17T20:00:00.000Z,4,0,10,762,70,4.4,S
Kyiv,2015-11-17T23:00:00.000Z,4,-0,39,761,75,4.9,S
Kyiv,2015-11-18T02:00:00.000Z,3,-1,39,761,86,5.1,S
Kyiv,2015-11-18T05:00:00.000Z,4,-0,34,759,87,4.6,S
Kyiv,2015-11-18T08:00:00.000Z,4,0,24,758,89,4.3,S
Kyiv,2015-11-18T11:00:00.000Z,6,3,20,758,87,4.2,S
Kyiv,2015-11-18T14:00:00.000Z,8,5,15,755,84,4.5,S
Kyiv,2015-11-18T17:00:00.000Z,8,5,75,754,92,5,S
Kyiv,2015-11-18T20:00:00.000Z,8,5,97,753,94,4.8,SW
Kyiv,2015-11-18T23:00:00.000Z,8,5,95,752,93,4.5,SW
Kyiv,2015-11-19T02:00:00.000Z,8,5,48,754,93,4.8,W
Kyiv,2015-11-19T05:00:00.000Z,8,5,37,755,93,5.7,W
Kyiv,2015-11-19T08:00:00.000Z,7,3,36,757,88,6.2,W
Kyiv,2015-11-19T11:00:00.000Z,8,4,8,758,76,5.9,W
Kyiv,2015-11-19T14:00:00.000Z,9,6,7,758,68,4.9,W
Kyiv,2015-11-19T17:00:00.000Z,8,6,29,757,73,5.8,SW
Kyiv,2015-11-19T20:00:00.000Z,8,5,30,756,79,6.2,SW
Kyiv,2015-11-19T23:00:00.000Z,8,5,4,756,81,5.3,SW
Kyiv,2015-11-20T02:00:00.000Z,8,5,0,755,83,5.2,SW
Kyiv,2015-11-20T05:00:00.000Z,8,5,19,755,87,4.7,SW
Kyiv,2015-11-20T08:00:00.000Z,7,4,15,754,91,4,SW
Kyiv,2015-11-20T11:00:00.000Z,8,5,81,752,88,4.2,SW
Kyiv,2015-11-20T14:00:00.000Z,9,6,99,749,89,4.8,SW
Kyiv,2015-11-20T17:00:00.000Z,8,4,96,749,90,6,W
Kyiv,2015-11-20T20:00:00.000Z,6,2,59,750,91,5.4,W
Kyiv,2015-11-20T23:00:00.000Z,5,1,7,750,92,4.2,W
Kyiv,2015-11-21T02:00:00.000Z,4,1,5,750,93,3.3,SW
Kyiv,2015-11-21T05:00:00.000Z,4,2,31,749,95,2.1,S
Kyiv,2015-11-21T08:00:00.000Z,4,1,90,748,96,2.9,SE
Kyiv,2015-11-21T11:00:00.000Z,4,1,99,746,94,3.6,E
Kyiv,2015-11-21T14:00:00.000Z,6,3,86,744,91,3.5,SE
Kyiv,2015-11-21T17:00:00.000Z,6,4,87,744,93,2.8,SE
Kyiv,2015-11-21T20:00:00.000Z,6,3,76,743,91,2.7,S
Kyiv,2015-11-21T23:00:00.000Z,6,3,53,745,95,2.5,S
Kyiv,2015-11-22T02:00:00.000Z,4,1,63,747,96,2.9,NE
Kyiv,2015-11-22T05:00:00.000Z,4,1,99,746,99,3.6,NE
Kyiv,2015-11-22T08:00:00.000Z,5,2,96,744,99,3.5,NE
Kyiv,2015-11-22T11:00:00.000Z,7,6,96,743,97,2.7,E
Kyiv,2015-11-22T14:00:00.000Z,9,8,40,745,94,3.8,SW
Kyiv,2015-11-22T17:00:00.000Z,8,6,29,749,93,3.6,SW
Kyiv,2015-11-22T20:00:00.000Z,7,5,19,751,93,2.7,W
Kyiv,2015-11-22T23:00:00.000Z,6,5,27,753,93,1.7,W
Kyiv,2015-11-23T02:00:00.000Z,3,0,22,757,91,2,NW
Kyiv,2015-11-23T05:00:00.000Z,2,-1,27,758,91,1.9,NW
Kyiv,2015-11-23T08:00:00.000Z,2,-2,11,761,91,2.7,W
Kyiv,2015-11-23T11:00:00.000Z,4,-0,1,763,77,4.1,W
Kyiv,2015-11-23T14:00:00.000Z,5,2,1,764,73,3.4,W
Kyiv,2015-11-23T17:00:00.000Z,4,2,2,766,80,1.8,W
Kyiv,2015-11-23T20:00:00.000Z,3,1,8,767,83,1.9,W
Kyiv,2015-11-23T23:00:00.000Z,3,1,11,769,87,1.7,SW
Kyiv,2015-11-24T02:00:00.000Z,2,1,4,769,96,1.3,S
Kyiv,2015-11-24T05:00:00.000Z,2,1,9,769,95,1.6,S
Kyiv,2015-11-24T08:00:00.000Z,2,0,16,770,96,1.9,S
Kyiv,2015-11-24T11:00:00.000Z,3,2,19,770,86,2,SW
Kyiv,2015-11-24T14:00:00.000Z,4,2,27,768,74,2.4,W
Kyiv,2015-11-24T17:00:00.000Z,3,2,17,768,85,1.6,W
Kyiv,2015-11-24T20:00:00.000Z,1,-1,2,768,85,2.1,NW
Kyiv,2015-11-24T23:00:00.000Z,0,-2,1,768,84,1.8,W
Kyiv,2015-11-27T02:00:00.000Z,-2,-6,5,766,71,2.3,NE
Kyiv,2015-11-27T05:00:00.000Z,-3,-7,5,767,77,2.3,NE
Kyiv,2015-11-27T08:00:00.000Z,-4,-7,1,767,81,2.4,E
Kyiv,2015-11-27T11:00:00.000Z,-1,-5,3,767,71,2.5,E
Kyiv,2015-11-27T14:00:00.000Z,0,-3,2,767,66,2.2,E
Kyiv,2015-11-27T17:00:00.000Z,-2,-5,2,767,76,1.9,E
Kyiv,2015-11-27T20:00:00.000Z,-3,-6,2,767,78,2.2,E
Kyiv,2015-11-27T23:00:00.000Z,-3,-6,1,767,80,2,E
Kyiv,2015-11-29T02:00:00.000Z,0,-3,44,759,76,2.7,E
Kyiv,2015-11-29T05:00:00.000Z,-1,-3,62,758,80,2.2,E
Kyiv,2015-11-29T08:00:00.000Z,-1,-3,92,758,86,1.6,SE
Kyiv,2015-11-29T11:00:00.000Z,-1,-2,99,758,91,1.4,SW
Kyiv,2015-11-29T14:00:00.000Z,-1,-3,99,757,94,2.3,W
Kyiv,2015-11-29T17:00:00.000Z,0,-3,99,758,95,3.1,NW
Kyiv,2015-11-29T20:00:00.000Z,0,-4,99,758,95,4.2,NW
Kyiv,2015-11-29T23:00:00.000Z,1,-4,85,758,93,4.6,NW
Kyiv,2015-11-30T02:00:00.000Z,0,-4,82,758,93,4.2,W
Kyiv,2015-11-30T05:00:00.000Z,0,-5,42,757,91,3.9,W
Kyiv,2015-11-30T08:00:00.000Z,0,-5,17,756,90,3.8,SW
Kyiv,2015-11-30T11:00:00.000Z,1,-4,11,755,87,5,SW
Kyiv,2015-11-30T14:00:00.000Z,2,-3,59,753,86,6.1,SW
Kyiv,2015-11-30T17:00:00.000Z,3,-2,99,752,92,6.9,SW
Kyiv,2015-11-30T20:00:00.000Z,2,-3,75,753,92,7.3,W
Kyiv,2015-11-30T23:00:00.000Z,2,-3,65,755,91,6.7,W
Kyiv,2015-12-01T02:00:00.000Z,1,-4,0,757,87,5.3,W
Kyiv,2015-12-01T05:00:00.000Z,1,-3,7,757,86,4.7,W
Kyiv,2015-12-01T08:00:00.000Z,1,-4,1,756,86,4.2,SW
Kyiv,2015-12-01T11:00:00.000Z,1,-3,39,755,84,4.7,S
Kyiv,2015-12-01T14:00:00.000Z,0,-4,97,751,96,4.2,S
Kyiv,2015-12-01T17:00:00.000Z,1,-3,99,750,98,4.4,SE
Kyiv,2015-12-01T20:00:00.000Z,0,-5,94,752,96,6,S
Kyiv,2015-12-01T23:00:00.000Z,1,-5,89,755,93,6.8,W
Kyiv,2015-12-02T02:00:00.000Z,1,-4,36,757,92,4.7,NW
Kyiv,2015-12-02T05:00:00.000Z,1,-4,25,758,92,5.7,NW
Kyiv,2015-12-02T08:00:00.000Z,0,-5,19,760,89,5.9,W
Kyiv,2015-12-02T11:00:00.000Z,1,-5,34,761,90,6.6,NW
Kyiv,2015-12-02T14:00:00.000Z,1,-5,25,762,87,6.6,NW
Kyiv,2015-12-02T17:00:00.000Z,1,-5,3,764,84,5.9,NW
Kyiv,2015-12-02T20:00:00.000Z,0,-5,6,765,88,5.1,NW
Kyiv,2015-12-02T23:00:00.000Z,0,-4,13,767,88,4.8,NW
Kyiv,2015-12-03T02:00:00.000Z,0,-5,6,767,82,5.2,NW
Kyiv,2015-12-03T05:00:00.000Z,0,-5,5,768,85,5.3,NW
Kyiv,2015-12-03T08:00:00.000Z,0,-5,5,770,85,4.7,W
Kyiv,2015-12-03T11:00:00.000Z,0,-5,5,770,75,5.4,SW
Kyiv,2015-12-03T14:00:00.000Z,1,-4,3,771,70,4.5,SW
Kyiv,2015-12-03T17:00:00.000Z,-1,-5,2,773,78,3.4,S
Kyiv,2015-12-03T20:00:00.000Z,-2,-5,1,774,83,2.4,E
Kyiv,2015-12-03T23:00:00.000Z,-3,-5,3,775,86,1.5,SE
Kyiv,2015-12-04T02:00:00.000Z,-2,-4,1,776,86,1.4,W
Kyiv,2015-12-04T05:00:00.000Z,-2,-4,1,776,89,1.4,SW
Kyiv,2015-12-04T08:00:00.000Z,-2,-4,5,776,90,1.7,S
Kyiv,2015-12-04T11:00:00.000Z,0,-3,10,776,76,3.5,S
Kyiv,2015-12-04T14:00:00.000Z,1,-3,4,776,75,3.9,S
Kyiv,2015-12-04T17:00:00.000Z,0,-4,2,775,84,4.2,S
Kyiv,2015-12-04T20:00:00.000Z,0,-5,2,774,85,4.8,SW
Kyiv,2015-12-04T23:00:00.000Z,0,-5,2,773,85,5.5,SW
Kyiv,2015-12-05T02:00:00.000Z,1,-4,3,772,90,6.1,SW
Kyiv,2015-12-05T05:00:00.000Z,1,-3,7,771,92,5.4,SW
Kyiv,2015-12-05T08:00:00.000Z,2,-2,4,771,93,4.7,W
Kyiv,2015-12-05T11:00:00.000Z,3,-0,15,772,87,4.8,W
Kyiv,2015-12-05T14:00:00.000Z,5,1,9,771,83,4.8,W
Kyiv,2015-12-05T17:00:00.000Z,4,0,2,771,85,4.3,W
Kyiv,2015-12-05T20:00:00.000Z,3,-0,3,770,87,4.3,W
Kyiv,2015-12-05T23:00:00.000Z,3,-1,3,770,85,4.7,W
Kyiv,2015-12-06T02:00:00.000Z,4,0,2,769,78,5.8,W
Kyiv,2015-12-06T05:00:00.000Z,5,1,6,769,70,5.5,W
Kyiv,2015-12-06T08:00:00.000Z,5,1,11,768,70,5.6,W
Kyiv,2015-12-06T11:00:00.000Z,6,2,4,768,68,5.6,W
Kyiv,2015-12-06T14:00:00.000Z,7,4,2,767,66,5.9,W
Kyiv,2015-12-06T17:00:00.000Z,7,3,2,768,70,5.4,W
Kyiv,2015-12-06T20:00:00.000Z,6,2,2,768,73,5.5,W
Kyiv,2015-12-06T23:00:00.000Z,6,2,2,767,75,5.4,W
Kyiv,2015-12-08T02:00:00.000Z,4,-0,2,774,82,5,NW
Kyiv,2015-12-08T05:00:00.000Z,3,-1,2,775,89,4.4,NW
Kyiv,2015-12-08T08:00:00.000Z,2,-2,2,776,94,3.9,NW
Kyiv,2015-12-08T11:00:00.000Z,4,-0,2,776,83,4.7,NW
Kyiv,2015-12-08T14:00:00.000Z,5,2,2,777,79,4.2,NW
Kyiv,2015-12-08T17:00:00.000Z,3,0,2,778,90,2.8,N
Kyiv,2015-12-08T20:00:00.000Z,1,-2,2,779,94,2.4,NW
Kyiv,2015-12-08T23:00:00.000Z,0,-3,2,779,94,2.3,NW
Kyiv,2015-12-09T02:00:00.000Z,-1,-4,2,779,95,2,S
Kyiv,2015-12-09T05:00:00.000Z,-1,-2,2,779,96,1.2,SE
Kyiv,2015-12-09T08:00:00.000Z,-1,-2,2,779,96,1.2,SE
Kyiv,2015-12-09T11:00:00.000Z,0,-2,2,779,87,2,S
Kyiv,2015-12-09T14:00:00.000Z,2,-1,2,778,74,2.2,S
Kyiv,2015-12-09T17:00:00.000Z,0,-3,2,776,83,2.4,SE
Kyiv,2015-12-09T20:00:00.000Z,-1,-5,2,776,81,3,S
Kyiv,2015-12-09T23:00:00.000Z,0,-5,2,775,81,3.4,S
Kyiv,2015-12-10T02:00:00.000Z,-1,-5,2,775,83,3.1,SW
Kyiv,2015-12-10T05:00:00.000Z,-1,-5,2,774,84,2.7,SW
Kyiv,2015-12-10T08:00:00.000Z,-1,-4,4,774,85,2.5,SW
Kyiv,2015-12-10T11:00:00.000Z,0,-2,6,775,83,2.2,SW
Kyiv,2015-12-10T14:00:00.000Z,2,-1,7,774,86,2,W
Kyiv,2015-12-10T17:00:00.000Z,0,-1,5,775,94,1.6,W
Kyiv,2015-12-10T20:00:00.000Z,1,-0,13,775,95,1.4,SW
Kyiv,2015-12-10T23:00:00.000Z,1,1,18,775,96,1,W
Kyiv,2015-12-11T02:00:00.000Z,0,0,17,775,97,0.9,NW
Kyiv,2015-12-11T05:00:00.000Z,0,-1,17,775,97,1.3,SW
Kyiv,2015-12-11T08:00:00.000Z,0,-0,22,774,96,1.2,SW
Kyiv,2015-12-11T11:00:00.000Z,1,-0,10,774,85,1.6,SW
Kyiv,2015-12-11T14:00:00.000Z,1,-0,9,772,82,1.9,SW
Kyiv,2015-12-11T17:00:00.000Z,0,-2,10,771,90,1.9,SW
Kyiv,2015-12-11T20:00:00.000Z,0,-3,5,770,89,2.8,SW
Kyiv,2015-12-11T23:00:00.000Z,0,-4,6,768,89,3.7,SW
Kyiv,2015-12-12T02:00:00.000Z,1,-3,4,767,91,4,SW
Kyiv,2015-12-12T05:00:00.000Z,1,-4,8,764,92,4.5,SW
Kyiv,2015-12-12T08:00:00.000Z,1,-4,26,764,90,4.6,SW
Kyiv,2015-12-12T11:00:00.000Z,2,-3,68,763,90,4.6,SW
Kyiv,2015-12-12T14:00:00.000Z,2,-2,88,762,94,4.7,W
Kyiv,2015-12-12T17:00:00.000Z,3,-1,76,762,95,4.3,W
Kyiv,2015-12-12T20:00:00.000Z,3,-1,36,762,95,4.4,W
Kyiv,2015-12-12T23:00:00.000Z,3,-1,18,762,93,4.7,W
Kyiv,2015-12-13T02:00:00.000Z,2,-2,10,763,92,4.8,W
Kyiv,2015-12-13T05:00:00.000Z,2,-2,9,764,92,4.5,W
Kyiv,2015-12-13T08:00:00.000Z,2,-2,7,764,91,4.1,W
Kyiv,2015-12-13T11:00:00.000Z,2,-1,21,764,86,4.1,SW
Kyiv,2015-12-13T14:00:00.000Z,3,-1,31,763,78,3.8,SW
Kyiv,2015-12-13T17:00:00.000Z,2,-2,37,761,81,4.5,S
Kyiv,2015-12-13T20:00:00.000Z,2,-3,95,758,89,6.8,S
Kyiv,2015-12-13T23:00:00.000Z,2,-3,99,755,92,7.6,SW
Kyiv,2015-12-14T02:00:00.000Z,3,-2,92,755,90,7.7,SW
Kyiv,2015-12-14T05:00:00.000Z,2,-3,88,754,89,7.9,W
Kyiv,2015-12-14T08:00:00.000Z,2,-4,86,756,90,8.3,NW
Kyiv,2015-12-14T11:00:00.000Z,2,-4,83,760,90,8.3,NW
Kyiv,2015-12-14T14:00:00.000Z,2,-4,57,763,87,7.7,NW
Kyiv,2015-12-14T17:00:00.000Z,1,-4,13,765,85,6,NW
Kyiv,2015-12-14T20:00:00.000Z,1,-4,12,767,87,5.4,NW
Kyiv,2015-12-14T23:00:00.000Z,0,-4,15,769,85,4.9,NW
Kyiv,2015-12-15T02:00:00.000Z,0,-5,6,770,83,4.1,NW
Kyiv,2015-12-15T05:00:00.000Z,0,-5,8,770,84,3.8,NW
Kyiv,2015-12-15T08:00:00.000Z,-1,-5,8,771,82,3,NW
Kyiv,2015-12-15T11:00:00.000Z,-1,-5,9,772,66,3.8,NW
Kyiv,2015-12-15T14:00:00.000Z,0,-4,3,772,61,3.2,NW
Kyiv,2015-12-15T17:00:00.000Z,-1,-4,3,772,64,2.3,NW
Kyiv,2015-12-15T20:00:00.000Z,-2,-5,3,773,66,2.2,W
Kyiv,2015-12-15T23:00:00.000Z,-2,-5,2,773,64,2,E
Kyiv,2015-12-16T02:00:00.000Z,-3,-6,1,774,79,1.9,S
Kyiv,2015-12-16T05:00:00.000Z,-4,-6,0,774,81,1.8,SW
Kyiv,2015-12-16T08:00:00.000Z,-4,-6,2,775,84,1.7,W
Kyiv,2015-12-16T11:00:00.000Z,-2,-5,2,776,73,2.1,W
Kyiv,2015-12-16T14:00:00.000Z,0,-4,2,775,64,3.1,NW
Kyiv,2015-12-16T17:00:00.000Z,-2,-6,2,775,80,2.7,W
Kyiv,2015-12-16T20:00:00.000Z,-2,-6,2,775,81,2.9,W
Kyiv,2015-12-16T23:00:00.000Z,-2,-6,2,774,81,3.1,W
Kyiv,2015-12-18T02:00:00.000Z,0,-5,38,767,81,4.4,SW
Kyiv,2015-12-18T05:00:00.000Z,0,-4,71,766,82,4.3,SW
Kyiv,2015-12-18T08:00:00.000Z,0,-4,85,765,90,4.4,SW
Kyiv,2015-12-18T11:00:00.000Z,1,-3,87,765,92,4.5,SW
Kyiv,2015-12-18T14:00:00.000Z,2,-2,17,764,95,4,SW
Kyiv,2015-12-18T17:00:00.000Z,2,-1,2,765,99,3.4,SW
Kyiv,2015-12-18T20:00:00.000Z,2,-1,5,765,101,3.2,W
Kyiv,2015-12-18T23:00:00.000Z,3,-1,17,765,102,3.1,W
Kyiv,2015-12-19T02:00:00.000Z,3,-0,25,765,101,3.2,SW
Kyiv,2015-12-19T05:00:00.000Z,3,0,14,765,101,3.6,W
Kyiv,2015-12-19T08:00:00.000Z,4,1,13,766,101,3.9,W
Kyiv,2015-12-19T11:00:00.000Z,5,1,14,766,101,4.4,W
Kyiv,2015-12-19T14:00:00.000Z,6,2,19,766,100,4.6,W
Kyiv,2015-12-19T17:00:00.000Z,6,3,24,767,99,4.7,W
Kyiv,2015-12-19T20:00:00.000Z,6,2,20,767,98,4.6,W
Kyiv,2015-12-19T23:00:00.000Z,5,2,17,767,97,5,W
Kyiv,2015-12-20T02:00:00.000Z,6,2,16,767,96,5.3,W
Kyiv,2015-12-20T05:00:00.000Z,5,2,12,767,97,5,W
Kyiv,2015-12-20T08:00:00.000Z,5,2,4,767,97,4.4,W
Kyiv,2015-12-20T11:00:00.000Z,5,2,6,768,98,4.2,W
Kyiv,2015-12-20T14:00:00.000Z,6,3,4,768,96,4,W
Kyiv,2015-12-20T17:00:00.000Z,5,2,5,769,97,4,W
Kyiv,2015-12-20T20:00:00.000Z,6,2,5,769,97,4.1,W
Kyiv,2015-12-20T23:00:00.000Z,5,1,5,770,97,3.8,W
Kyiv,2015-12-22T02:00:00.000Z,4,0,15,764,81,5.5,W
Kyiv,2015-12-22T05:00:00.000Z,5,1,64,764,84,6,W
Kyiv,2015-12-22T08:00:00.000Z,6,2,20,764,88,6.2,W
Kyiv,2015-12-22T11:00:00.000Z,6,3,9,763,83,6.8,W
Kyiv,2015-12-22T14:00:00.000Z,7,3,72,761,80,8,W
Kyiv,2015-12-22T17:00:00.000Z,7,2,66,761,77,7.6,W
Kyiv,2015-12-22T20:00:00.000Z,6,2,51,762,75,8.1,W
Kyiv,2015-12-22T23:00:00.000Z,6,1,36,764,69,7.4,NW
Kyiv,2015-12-23T02:00:00.000Z,5,1,5,766,79,5.7,NW
Kyiv,2015-12-23T05:00:00.000Z,4,1,0,766,88,4.2,W
Kyiv,2015-12-23T08:00:00.000Z,5,2,10,767,86,4.3,W
Kyiv,2015-12-23T11:00:00.000Z,7,3,31,766,85,5.1,W
Kyiv,2015-12-23T14:00:00.000Z,8,6,17,765,85,5.3,W
Kyiv,2015-12-23T17:00:00.000Z,9,6,2,766,87,5.1,W
Kyiv,2015-12-23T20:00:00.000Z,9,6,3,765,84,5.5,W
Kyiv,2015-12-23T23:00:00.000Z,9,5,3,766,78,6,W
Kyiv,2015-12-24T02:00:00.000Z,8,5,2,766,71,6.2,W
Kyiv,2015-12-24T05:00:00.000Z,7,4,2,767,77,6.1,W
Kyiv,2015-12-24T08:00:00.000Z,7,3,3,768,78,6.5,W
Kyiv,2015-12-24T11:00:00.000Z,8,4,2,769,68,6.9,NW
Kyiv,2015-12-24T14:00:00.000Z,8,5,1,770,61,6,NW
Kyiv,2015-12-24T17:00:00.000Z,6,3,2,772,73,4.2,NW
Kyiv,2015-12-24T20:00:00.000Z,4,1,2,773,85,3.3,W
Kyiv,2015-12-24T23:00:00.000Z,2,-1,2,773,92,2.8,W
Kyiv,2015-12-25T02:00:00.000Z,1,-2,2,773,93,2.3,W
Kyiv,2015-12-25T05:00:00.000Z,-1,-3,2,773,96,1.9,W
Kyiv,2015-12-25T08:00:00.000Z,-1,-3,2,772,98,2,SW
Kyiv,2015-12-25T11:00:00.000Z,2,-0,3,772,92,2.9,SW
Kyiv,2015-12-25T14:00:00.000Z,5,2,2,770,82,3.3,SW
Kyiv,2015-12-25T17:00:00.000Z,3,-0,2,770,90,3.7,SW
Kyiv,2015-12-25T20:00:00.000Z,3,-0,2,768,92,4.6,W
Kyiv,2015-12-25T23:00:00.000Z,5,1,2,768,92,5,W
Kyiv,2015-12-29T02:00:00.000Z,-6,-12,0,776,68,3.9,NE
Kyiv,2015-12-29T05:00:00.000Z,-7,-13,1,777,67,3.4,N
Kyiv,2015-12-29T08:00:00.000Z,-8,-14,1,778,68,3.1,N
Kyiv,2015-12-29T11:00:00.000Z,-7,-12,0,778,61,3.1,N
Kyiv,2015-12-29T14:00:00.000Z,-5,-9,2,777,59,3.3,N
Kyiv,2015-12-29T17:00:00.000Z,-6,-11,3,777,68,3.3,N
Kyiv,2015-12-29T20:00:00.000Z,-6,-11,6,778,70,3.8,N
Kyiv,2015-12-29T23:00:00.000Z,-7,-12,5,778,68,3.7,N
Kyiv,2015-12-30T02:00:00.000Z,-7,-13,3,779,66,4,N
Kyiv,2015-12-30T05:00:00.000Z,-8,-15,2,779,68,3.9,N
Kyiv,2015-12-30T08:00:00.000Z,-9,-16,1,780,70,4.2,N
Kyiv,2015-12-30T11:00:00.000Z,-8,-14,2,781,61,4.4,NE
Kyiv,2015-12-30T14:00:00.000Z,-6,-12,2,780,55,4,N
Kyiv,2015-12-30T17:00:00.000Z,-7,-13,2,780,63,3.5,E
Kyiv,2015-12-30T20:00:00.000Z,-7,-13,2,779,69,3.2,NE
Kyiv,2015-12-30T23:00:00.000Z,-8,-13,3,779,72,2.8,N
Kyiv,2015-12-31T02:00:00.000Z,-8,-13,9,779,68,2.9,NE
Kyiv,2015-12-31T05:00:00.000Z,-9,-14,6,778,67,2.9,E
Kyiv,2015-12-31T08:00:00.000Z,-9,-14,10,777,66,2.9,SE
Kyiv,2015-12-31T11:00:00.000Z,-8,-13,12,776,64,3,NE
Kyiv,2015-12-31T14:00:00.000Z,-7,-12,17,774,61,2.9,N
Kyiv,2015-12-31T17:00:00.000Z,-8,-13,25,774,65,3.1,N
Kyiv,2015-12-31T20:00:00.000Z,-8,-13,27,773,68,2.9,N
Kyiv,2015-12-31T23:00:00.000Z,-8,-13,23,773,69,2.7,N
Kyiv,2016-01-01T02:00:00.000Z,-10,-16,23,773,70,2.9,N
Kyiv,2016-01-01T05:00:00.000Z,-10,-16,21,773,70,3.1,N
Kyiv,2016-01-01T08:00:00.000Z,-11,-17,19,773,69,3.1,NE
Kyiv,2016-01-01T11:00:00.000Z,-10,-15,16,773,57,3.2,NE
Kyiv,2016-01-01T14:00:00.000Z,-9,-15,34,773,46,3.5,NE
Kyiv,2016-01-01T17:00:00.000Z,-11,-17,19,773,53,3.7,NE
Kyiv,2016-01-01T20:00:00.000Z,-12,-18,8,774,58,3.5,NE
Kyiv,2016-01-01T23:00:00.000Z,-12,-19,6,775,59,3.3,NE
Kyiv,2016-01-02T02:00:00.000Z,-15,-21,5,776,66,3.2,NE
Kyiv,2016-01-02T05:00:00.000Z,-15,-22,3,776,65,3.2,NE
Kyiv,2016-01-02T08:00:00.000Z,-16,-22,4,776,65,3,NE
Kyiv,2016-01-02T11:00:00.000Z,-14,-20,4,776,60,3.2,N
Kyiv,2016-01-02T14:00:00.000Z,-12,-19,8,776,55,3.1,N
Kyiv,2016-01-02T17:00:00.000Z,-14,-20,11,776,60,3.1,NE
Kyiv,2016-01-02T20:00:00.000Z,-14,-20,4,775,67,2.6,NE
Kyiv,2016-01-02T23:00:00.000Z,-15,-21,0,775,70,2.4,N
Kyiv,2016-01-03T02:00:00.000Z,-18,-22,2,775,73,1.7,N
Kyiv,2016-01-03T05:00:00.000Z,-19,-22,1,774,71,1.5,NE
Kyiv,2016-01-03T08:00:00.000Z,-19,-22,2,773,70,1.5,SW
Kyiv,2016-01-03T11:00:00.000Z,-17,-20,2,773,59,1.3,W
Kyiv,2016-01-03T14:00:00.000Z,-15,-16,3,772,50,1,W
Kyiv,2016-01-03T17:00:00.000Z,-16,-17,2,771,54,1,SW
Kyiv,2016-01-03T20:00:00.000Z,-16,-19,2,770,57,1.3,SW
Kyiv,2016-01-03T23:00:00.000Z,-17,-22,2,769,60,1.8,SW
Kyiv,2016-01-04T02:00:00.000Z,-18,-21,2,767,78,1.5,SW
Kyiv,2016-01-04T05:00:00.000Z,-19,-24,2,766,80,1.7,SW
Kyiv,2016-01-04T08:00:00.000Z,-20,-25,2,764,77,2.1,SW
Kyiv,2016-01-04T11:00:00.000Z,-16,-21,2,764,66,1.9,SW
Kyiv,2016-01-04T14:00:00.000Z,-14,-17,3,761,56,1.5,S
Kyiv,2016-01-04T17:00:00.000Z,-15,-19,2,761,61,2,SE
Kyiv,2016-01-04T20:00:00.000Z,-15,-22,3,761,63,2.9,S
Kyiv,2016-01-04T23:00:00.000Z,-16,-24,5,760,65,3.3,S
Kyiv,2016-01-05T02:00:00.000Z,-16,-24,28,758,70,3.4,SE
Kyiv,2016-01-05T05:00:00.000Z,-16,-23,46,758,67,3.5,SE
Kyiv,2016-01-05T08:00:00.000Z,-15,-22,64,758,69,3.5,SE
Kyiv,2016-01-05T11:00:00.000Z,-13,-20,74,758,71,4,SE
Kyiv,2016-01-05T14:00:00.000Z,-12,-18,77,757,70,3.8,SE
Kyiv,2016-01-05T17:00:00.000Z,-12,-18,84,758,75,3.5,SE
Kyiv,2016-01-05T20:00:00.000Z,-12,-18,78,758,77,3.1,SE
Kyiv,2016-01-05T23:00:00.000Z,-12,-17,55,758,81,2.8,SE
Kyiv,2016-01-06T02:00:00.000Z,-12,-16,32,759,84,1.7,S
Kyiv,2016-01-06T05:00:00.000Z,-12,-16,20,759,85,1.7,S
Kyiv,2016-01-06T08:00:00.000Z,-13,-17,9,760,85,2.1,S
Kyiv,2016-01-06T11:00:00.000Z,-10,-13,8,761,80,1.6,S
Kyiv,2016-01-06T14:00:00.000Z,-8,-10,5,760,78,1.6,SE
Kyiv,2016-01-06T17:00:00.000Z,-9,-14,4,760,84,2.5,SE
Kyiv,2016-01-06T20:00:00.000Z,-9,-14,6,759,87,2.7,SE
Kyiv,2016-01-06T23:00:00.000Z,-9,-14,7,758,88,2.7,SE
Kyiv,2016-01-07T02:00:00.000Z,-9,-14,16,758,89,2.8,SE
Kyiv,2016-01-07T05:00:00.000Z,-9,-15,31,757,89,3.3,E
Kyiv,2016-01-07T08:00:00.000Z,-9,-15,32,756,88,3.4,E
Kyiv,2016-01-07T11:00:00.000Z,-8,-14,35,755,82,4.1,E
Kyiv,2016-01-07T14:00:00.000Z,-7,-13,12,754,79,4.3,NE
Kyiv,2016-01-07T17:00:00.000Z,-8,-15,28,754,82,5,NE
Kyiv,2016-01-07T20:00:00.000Z,-8,-16,44,753,82,5.6,NE
Kyiv,2016-01-07T23:00:00.000Z,-9,-16,52,753,83,6,NE
Kyiv,2016-01-08T02:00:00.000Z,-8,-16,86,752,84,6.5,N
